id,name,description,price,name_clean,description_clean,price_clean,brand_clean,price_flag
34897,Sony 52' BRAVIA W-Series Black LCD Flat Panel HDTV - KDL52W4100,"Sony 52' BRAVIA W-Series Black LCD Flat Panel HDTV - KDL52W4100/ 1920 x 1080 Full HD Resolution/ DMex/ Motionflow 120Hz Technology/ Advanced Contrast Enhancer (ACE)/ BRAVIA Sync Technology/ 24p True Cinema/ 30,000:1 Dynamic Contrast Ratio/ 3D Comb Filter/ CineMotion Reverse 3:2 Pulldown Technology/ Black Finish",,sony 52 bravia wseries black lcd flat panel hdtv  kdl52w4100,sony 52 bravia wseries black lcd flat panel hdtv  kdl52w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ace bravia sync technology 24p true cinema 300001 dynamic contrast ratio 3d comb filter cinemotion reverse 32 pulldown technology black finish,,sony,True
34899,Sony Black 9 Megapixel Cyber-Shot Digital Camera - DSCH50B,Sony Black 9 Megapixel Cyber-Shot Digital Camera - DSCH50B/ 9 Megapixels/ 3.0' Tilt-Up Clear Photo LCD Plus Display/ Carl Zeiss 15X Optical Zoom Lens/ 15 MB Internal Memory/ Versatile Long Distance Flash/ Smart Zoom/ In-Camera Red-Eye Correction/ Smile Shutter Technology/ Face Detection/ In-Camera Retouching/ Super SteadyShot Optical Image Stabilization/ Double Anti-Blur Solution/ HDTV Compatibility/ NightShot Infrared System/ Black Finish,,sony black 9 megapixel cybershot digital camera  dsch50b,sony black 9 megapixel cybershot digital camera  dsch50b 9 megapixels 30 tiltup clear photo lcd plus display carl zeiss 15x optical zoom lens 15 mb internal memory versatile long distance flash smart zoom incamera redeye correction smile shutter technology face detection incamera retouching super steadyshot optical image stabilization double antiblur solution hdtv compatibility nightshot infrared system black finish,,sony,True
34901,Onkyo 7.1-Channel Home Theater Black Receiver - TXSR606B,Onkyo 7.1-Channel Home Theater Black Receiver - TXSR606B/ 90 Watts Per Channel Power Amplifier/ HDMI 1080i Upscaling Powered By Faroudja DCDi Edge/ TrueHD And DTS-HD Decoding/ HDMI v1.3a Repeater/ Optimum Gain Volume/ Audyssey Dynamic EQ/ Analog To HDMI Upconversion/ Music Optimizer/ AV Sync/ Black Finish,,onkyo 71channel home theater black receiver  txsr606b,onkyo 71channel home theater black receiver  txsr606b 90 watts per channel power amplifier hdmi 1080i upscaling powered by faroudja dcdi edge truehd and dtshd decoding hdmi v13a repeater optimum gain volume audyssey dynamic eq analog to hdmi upconversion music optimizer av sync black finish,,onkyo,True
34904,Sony Black 13.6 Megapixel Cyber-Shot Digital Camera - DSCW300,Sony Black 13.6 Megapixel Cyber-Shot Digital Camera - DSCW300/ 13.6 Megapixel/ Carl Zeiss 3X Optical Zoom Lens/ 2.7' Clear Photo LCD Display/ In-Camera Retouching/ 15 MB Internal Memory/ In-Camera Red-Eye Correction/ Super SteadyShot Optical Image Stabilization/ Double Anti-Blur Solution/ Black Finish,,sony black 136 megapixel cybershot digital camera  dscw300,sony black 136 megapixel cybershot digital camera  dscw300 136 megapixel carl zeiss 3x optical zoom lens 27 clear photo lcd display incamera retouching 15 mb internal memory incamera redeye correction super steadyshot optical image stabilization double antiblur solution black finish,,sony,True
34905,Sony Black Camcorder Tripod - VCT80AV,Sony Black Camcorder Tripod - VCT80AV/ 3 Stage Leg Extension/ Extends From 24.88' To 65.88' In Height/ Guide Frame Feature/ Available Vertical Position/ For A/V Remote Connector/ Supplied Carrying Case/ Black Finish,$180.00,sony black camcorder tripod  vct80av,sony black camcorder tripod  vct80av 3 stage leg extension extends from 2488 to 6588 in height guide frame feature available vertical position for av remote connector supplied carrying case black finish,180.0,sony,False
34926,LG Black Freestanding Electric Range - LRE30757BK,LG Black Freestanding Electric Range - LRE30757BK/ 5.6 Cu. Ft. Capacity/ Dual Convection/ Self-Cleaning/ Touch Controls/ Ceramic Cooktop/ WideView Window/ Warming Drawer/ Interior Oven Light/ Black Finish,,lg black freestanding electric range  lre30757bk,lg black freestanding electric range  lre30757bk 56 cu ft capacity dual convection selfcleaning touch controls ceramic cooktop wideview window warming drawer interior oven light black finish,,lg,True
34927,LG Stainless Steel Freestanding Electric Range - LRE30757SS,LG Stainless Steel Freestanding Electric Range - LRE30757SS/ 5.6 Cu. Ft. Capacity/ Dual Convection/ Self-Cleaning/ Touch Controls/ Ceramic Cooktop/ WideView Window/ Warming Drawer/ Interior Oven Light/ Stainless Steel Finish,,lg stainless steel freestanding electric range  lre30757ss,lg stainless steel freestanding electric range  lre30757ss 56 cu ft capacity dual convection selfcleaning touch controls ceramic cooktop wideview window warming drawer interior oven light stainless steel finish,,lg,True
34928,LG 5.6 Cu. Ft. White Freestanding Electric Range - LRE30453WH,LG 5.6 Cu. Ft. White Freestanding Electric Range - LRE30453WH/ IntuiTouch Control System/ EvenJet Convection System/ 5.6 Cubic Capacity/ Wideview Oven Window/ 5 Radiant Elements/ 25 Heating Settings/ White Finish,,lg 56 cu ft white freestanding electric range  lre30453wh,lg 56 cu ft white freestanding electric range  lre30453wh intuitouch control system evenjet convection system 56 cubic capacity wideview oven window 5 radiant elements 25 heating settings white finish,,lg,True
34934,LG 5.6 Cu. Ft. Black Freestanding Electric Range - LRE30453BK,LG 5.6 Cu. Ft. Black Freestanding Electric Range - LRE30453BK/ IntuiTouch Control System/ EvenJet Convection System/ 5.6 Cubic Capacity/ Wideview Oven Window/ 5 Radiant Elements/ 25 Heating Settings/ Black Finish,,lg 56 cu ft black freestanding electric range  lre30453bk,lg 56 cu ft black freestanding electric range  lre30453bk intuitouch control system evenjet convection system 56 cubic capacity wideview oven window 5 radiant elements 25 heating settings black finish,,lg,True
34937,LG LFC23760ST 22.6 Cu. Ft. Stainless Steel French Door Bottom Freezer Refrigerator - LFC23760SS,LG LFC23760ST 22.6 Cu. Ft. Stainless Steel French Door Bottom Freezer Refrigerator - LFC23760SS/ 4 Split Tempered Glass Shelves/ Upfront Digital Temperature Controls/ 2 OptiBin Clear Humidity Crispers/ Multi-Air Flow Cooling/ IcePlus Accelerated Freezing Function/ LoDecibel Quiet Operation/ BioShield Anti-Bacterial Door Seal/ Pull-Out Freezer Drawer/ Stainless Steel Finish,,lg lfc23760st 226 cu ft stainless steel french door bottom freezer refrigerator  lfc23760ss,lg lfc23760st 226 cu ft stainless steel french door bottom freezer refrigerator  lfc23760ss 4 split tempered glass shelves upfront digital temperature controls 2 optibin clear humidity crispers multiair flow cooling iceplus accelerated freezing function lodecibel quiet operation bioshield antibacterial door seal pullout freezer drawer stainless steel finish,,lg,True
34941,Sony 7.1 Channel Black A/V Receiver - STRDG820,"Sony 7.1 Channel Black A/V Receiver - STRDG820/ 770 Watts Total Power (110W x 7)/ Accepting Resolutions Up To 1080p Via HDMI/ Digital Cinema Auto Calibration/ BRAVIA Sync/ Digital Cinema Sound/ Dolby Digital, Dolby Digital EX, Dolby Pro Logic II, Dolby Pro Logic IIx, Dts, Dts-ES, Dts 96/24, Dts NEO:6 Decoding/ Black Finish",$399.00,sony 71 channel black av receiver  strdg820,sony 71 channel black av receiver  strdg820 770 watts total power 110w x 7 accepting resolutions up to 1080p via hdmi digital cinema auto calibration bravia sync digital cinema sound dolby digital dolby digital ex dolby pro logic ii dolby pro logic iix dts dtses dts 9624 dts neo6 decoding black finish,399.0,sony,False
34944,Samsung 67' Black Widescreen Series 7 LED DLP HDTV - HL67A750,"Samsung 67' Black Widescreen Series 7 LED DLP HDTV - HL67A750/ 1920 x 1080p Resolution/ 10,000:1 Contrast Ratio/ Digital Noise Reduction/ CinemaPure Color Engine/ Get The Full Effect Of 3D/ LED Backlight/ NTSC/ATSC/Clear QAM Built-In Tuners/ 60,000 Hours Lamp Life/ Black Finish",,samsung 67 black widescreen series 7 led dlp hdtv  hl67a750,samsung 67 black widescreen series 7 led dlp hdtv  hl67a750 1920 x 1080p resolution 100001 contrast ratio digital noise reduction cinemapure color engine get the full effect of 3d led backlight ntscatscclear qam builtin tuners 60000 hours lamp life black finish,,samsung,True
37235,Sony BRAVIA Black SXRD 1080p Home Theater Front Projector - VPLHW10,"Sony BRAVIA Black SXRD 1080p Home Theater Front Projector - VPLHW10/ SXRD 1920 x 1080p Full HD Panels/ 30,000:1 Dynamic Contrast Ratio/ Fully Digital Signal Processing/ 200Watts Ultra-High-Pressure Lamp/ Whisper-Quiet Fan Noise And Noise Reduction Function/ Two HDMI Inputs/ BRAVIA Theatre Sync/ Remote Commander/ Black Finish","$3,499.00",sony bravia black sxrd 1080p home theater front projector  vplhw10,sony bravia black sxrd 1080p home theater front projector  vplhw10 sxrd 1920 x 1080p full hd panels 300001 dynamic contrast ratio fully digital signal processing 200watts ultrahighpressure lamp whisperquiet fan noise and noise reduction function two hdmi inputs bravia theatre sync remote commander black finish,3499.0,sony,False
34945,LG LFC25770SW 25.0 Cu. Ft. Smooth White French Door Bottom Freezer Refrigerator - LFC25770WH,LG LFC25770SW 25.0 Cu. Ft. Smooth White French Door Bottom Freezer Refrigerator - LFC25770WH/ 4 Slide Out Tempered Glass Shelves/ Internal LED Touch Pad Digital Temperature Controls/ 2 Humidity Crispers/ 4 Compartment Crisper System/ Multi Air Flow Cooling/ IcePlus Accelerated Freezing Function/ LoDecibel Quiet Operation/ BioShield Anti Bacterial Door Seal/ Pull Out Freezer Drawer/ Smooth White Finish,,lg lfc25770sw 250 cu ft smooth white french door bottom freezer refrigerator  lfc25770wh,lg lfc25770sw 250 cu ft smooth white french door bottom freezer refrigerator  lfc25770wh 4 slide out tempered glass shelves internal led touch pad digital temperature controls 2 humidity crispers 4 compartment crisper system multi air flow cooling iceplus accelerated freezing function lodecibel quiet operation bioshield anti bacterial door seal pull out freezer drawer smooth white finish,,lg,True
34946,LG LFC25770SB 25.0 Cu. Ft. Smooth Black French Door Bottom Freezer Refrigerator - LFC25770BK,LG LFC25770SB 25.0 Cu. Ft. Smooth Black French Door Bottom Freezer Refrigerator - LFC25770BK/ 4 Slide Out Tempered Glass Shelves/ Internal LED Touch Pad Digital Temperature Controls/ 2 Humidity Crispers/ Multi Air Flow Cooling/ IcePlus Accelerated Freezing Function/ LoDecibel Quiet Operation/ BioShield Anti Bacterial Door Seal/ Pull Out Freezer Drawer/ Smooth Black Finish,,lg lfc25770sb 250 cu ft smooth black french door bottom freezer refrigerator  lfc25770bk,lg lfc25770sb 250 cu ft smooth black french door bottom freezer refrigerator  lfc25770bk 4 slide out tempered glass shelves internal led touch pad digital temperature controls 2 humidity crispers multi air flow cooling iceplus accelerated freezing function lodecibel quiet operation bioshield anti bacterial door seal pull out freezer drawer smooth black finish,,lg,True
34947,LG LFC25770ST 25.0 Cu. Ft. Stainless Steel French Door Bottom Freezer Refrigerator - LFC25770SS,LG LFC25770ST 25.0 Cu. Ft. Stainless Steel French Door Bottom Freezer Refrigerator - LFC25770SS/ 4 Slide Out Tempered Glass Shelves/ Internal LED Touch Pad Digital Temperature Controls/ 2 Humidity Crispers/ Multi-Air Flow Cooling/ IcePlus Accelerated Freezing Function/ LoDecibel Quiet Operation/ BioShield Anti-Bacterial Door Seal/ Pull-Out Freezer Drawer/ Stainless Steel Finish,,lg lfc25770st 250 cu ft stainless steel french door bottom freezer refrigerator  lfc25770ss,lg lfc25770st 250 cu ft stainless steel french door bottom freezer refrigerator  lfc25770ss 4 slide out tempered glass shelves internal led touch pad digital temperature controls 2 humidity crispers multiair flow cooling iceplus accelerated freezing function lodecibel quiet operation bioshield antibacterial door seal pullout freezer drawer stainless steel finish,,lg,True
34948,LG 25.0 Cu. Ft. Titanium French Door Bottom Freezer Refrigerator - LFC25770TT,LG 25.0 Cu. Ft. Titanium French Door Bottom Freezer Refrigerator - LFC25770TT/ 4 Slide Out Tempered Glass Shelves/ Internal LED Touch Pad Digital Temperature Controls/ 2 Humidity Crispers/ Multi-Air Flow Cooling/ IcePlus Accelerated Freezing Function/ LoDecibel Quiet Operation/ BioShield Anti-Bacterial Door Seal/ Pull-Out Freezer Drawer/ Titanium Finish,,lg 250 cu ft titanium french door bottom freezer refrigerator  lfc25770tt,lg 250 cu ft titanium french door bottom freezer refrigerator  lfc25770tt 4 slide out tempered glass shelves internal led touch pad digital temperature controls 2 humidity crispers multiair flow cooling iceplus accelerated freezing function lodecibel quiet operation bioshield antibacterial door seal pullout freezer drawer titanium finish,,lg,True
34959,Plantronics .Audio 920 Bluetooth Headset - AUDIO920,Plantronics .Audio 920 Bluetooth Headset - AUDIO920/ Switch Between Mobile Phone & PC/ Multipoint Technology/ Skype Ready/ Noise Canceling Microphone/ Wind Screen/ 100% Plug & Play/ Dark Grey Finish,,plantronics audio 920 bluetooth headset  audio920,plantronics audio 920 bluetooth headset  audio920 switch between mobile phone  pc multipoint technology skype ready noise canceling microphone wind screen 100 plug  play dark grey finish,,plantronics,True
34960,Sony Weather Shower CD Clock Radio - ICFCD73W,Sony Weather Shower CD Clock Radio - ICFCD73W/ AM/FM/Weather Band/ Splash Resistant/ 5 Direct Access Buttons/ Shuttle Dial Operation/ LCD Display/ Digital Clock/ Hanging Strap,,sony weather shower cd clock radio  icfcd73w,sony weather shower cd clock radio  icfcd73w amfmweather band splash resistant 5 direct access buttons shuttle dial operation lcd display digital clock hanging strap,,sony,True
34961,LG LFX25971SW 24.7 Cu. Ft. Smooth White French Door Bottom Freezer Refrigerator - LFX25971WH,LG LFX25971SW 24.7 Cu. Ft. Smooth White French Door Bottom Freezer Refrigerator - LFX25971WH/ 3 Slide Out Tempered Glass Shelves/ Digital LED Display/ SmoothTouch Digital Temperature Controls/ 2 Humidity Crispers/ Multi-Air Flow Cooling/ IcePlus Accelerated Freezing Function/ LoDecibel Quiet Operation/ BioShield Anti-Bacterial Door Seal/ Pull-Out Freezer Drawer/ Smooth White Finish,,lg lfx25971sw 247 cu ft smooth white french door bottom freezer refrigerator  lfx25971wh,lg lfx25971sw 247 cu ft smooth white french door bottom freezer refrigerator  lfx25971wh 3 slide out tempered glass shelves digital led display smoothtouch digital temperature controls 2 humidity crispers multiair flow cooling iceplus accelerated freezing function lodecibel quiet operation bioshield antibacterial door seal pullout freezer drawer smooth white finish,,lg,True
34962,LG LFX25971SB 24.7 Cu. Ft. Smooth Black French Door Bottom Freezer Refrigerator - LFX25971BK,LG LFX25971SB 24.7 Cu. Ft. Smooth Black French Door Bottom Freezer Refrigerator - LFX25971BK/ 3 Slide Out Tempered Glass Shelves/ Digital LED Display/ SmoothTouch Digital Temperature Controls/ 2 Humidity Crispers/ Multi-Air Flow Cooling/ IcePlus Accelerated Freezing Function/ LoDecibel Quiet Operation/ BioShield Anti-Bacterial Door Seal/ Pull-Out Freezer Drawer/ Smooth Black Finish,,lg lfx25971sb 247 cu ft smooth black french door bottom freezer refrigerator  lfx25971bk,lg lfx25971sb 247 cu ft smooth black french door bottom freezer refrigerator  lfx25971bk 3 slide out tempered glass shelves digital led display smoothtouch digital temperature controls 2 humidity crispers multiair flow cooling iceplus accelerated freezing function lodecibel quiet operation bioshield antibacterial door seal pullout freezer drawer smooth black finish,,lg,True
34963,LG LFX25971ST 24.7 Cu. Ft. Stainless Steel French Door Bottom Freezer Refrigerator - LFX25971SS,LG LFX25971ST 24.7 Cu. Ft. Stainless Steel French Door Bottom Freezer Refrigerator - LFX25971SS/ 3 Slide Out Tempered Glass Shelves/ Digital LED Display/ SmoothTouch Digital Temperature Controls/ 2 Humidity Crispers/ Multi-Air Flow Cooling/ IcePlus Accelerated Freezing Function/ LoDecibel Quiet Operation/ BioShield Anti-Bacterial Door Seal/ Pull-Out Freezer Drawer/ Stainless Steel Finish,,lg lfx25971st 247 cu ft stainless steel french door bottom freezer refrigerator  lfx25971ss,lg lfx25971st 247 cu ft stainless steel french door bottom freezer refrigerator  lfx25971ss 3 slide out tempered glass shelves digital led display smoothtouch digital temperature controls 2 humidity crispers multiair flow cooling iceplus accelerated freezing function lodecibel quiet operation bioshield antibacterial door seal pullout freezer drawer stainless steel finish,,lg,True
34966,Samsung MiniDV Digital Camcorder - SCDC382,Samsung MiniDV Digital Camcorder - SCDC382/ 680K Pixel CCD/ 34X Zoom Lens/ 720 x 480 Pixel Movie Resolution/ Digital Image Stabilizer/ 23 Language Options/ 80 Minute Battery Life,,samsung minidv digital camcorder  scdc382,samsung minidv digital camcorder  scdc382 680k pixel ccd 34x zoom lens 720 x 480 pixel movie resolution digital image stabilizer 23 language options 80 minute battery life,,samsung,True
34968,Sony Splash Resistant Shower Radio - ICFS79W,Sony Multi Band Digital Tuner Shower Radio - ICFS79W/ Splash Resistant/ AM/FM/Weather Band Reception/ Easy One Button Weather Band Select/ Built-In Digital Clock/ Selectable Automatic-Off Timer/ Quartz Synthesized Tuner/ Built-In Antennas,$49.00,sony splash resistant shower radio  icfs79w,sony multi band digital tuner shower radio  icfs79w splash resistant amfmweather band reception easy one button weather band select builtin digital clock selectable automaticoff timer quartz synthesized tuner builtin antennas,49.0,sony,False
